Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
2016-03-04,1.0566763041721072,1.0498476652365851,1.0436304379365375,1.04540335008301,1.0470243654079108,1.0361779325540084,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-07,1.0587059705221085,1.0499305208593557,1.046979869264718,1.0409408779464573,1.0467463822021956,1.0394356374168772,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-08,1.0279499694935936,1.0234830689444785,1.022209172259508,1.0138549450280552,1.0204525359964247,1.0149562719321228,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-09,1.0356287378880835,1.0330742246055418,1.0349224991886754,1.022245004227814,1.0306467245953022,1.0273760893070356,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-10,1.025701216214128,1.0306649770511058,1.0343383455160795,1.0182004580045751,1.0277279889195583,1.0264784611929283,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-11,1.0197369031958523,1.030629110887565,1.0352095746601666,1.0161032140484725,1.026439945217584,1.027054594413452,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-14,1.0240735528661224,1.0403211683397442,1.0451704871209515,1.021767893658906,1.0335203160489226,1.036434631618827,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-15,1.026229353021913,1.0476895893479734,1.053302464753551,1.0252880857984286,1.038692331805502,1.0442069714043969,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-16,1.004252937884723,1.0309783622458497,1.0371204584550977,1.0083677048189574,1.0212026791724411,1.0279216279398262,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-17,0.9983834720478604,1.0270803304350522,1.033448024674137,1.0044295665226946,1.0164768830332156,1.0240937796298708,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-18,1.0133992848253808,1.042120476993116,1.049213150391456,1.0170877192381071,1.0299744688763537,1.0395312518234674,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-21,0.991277522194698,1.0172949394550184,1.0240289979946555,0.994621392156342,1.005440421727509,1.014844330002678,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-22,0.9943130012826654,1.0178908652583103,1.0279149731876556,0.9991709081689552,1.0089147805724998,1.0186655985668829,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-23,0.9917085272273414,1.0121606212826282,1.023975058296609,0.9969408675857,1.005407360257086,1.0151842347248543,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-24,0.9985347530500108,1.0143707509390618,1.0300595515268165,1.0034729285200932,1.011556714350257,1.0218799868018402,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-25,1.0062168214347234,1.0190129817253637,1.0374549136900566,1.0101313006859145,1.0185822371279758,1.0299382951061538,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-28,1.0210538045208533,1.0318067494428529,1.0529345749761223,1.021958514333183,1.0320547130382745,1.0454326227542077,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-29,1.0011723804624042,1.0076532123536472,1.030235307567986,1.000719847320823,1.0097422681228057,1.0230871059887745,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-30,0.9916887846429232,0.994313622615888,1.0189980556755756,0.9922375140988716,0.9994959656956958,1.012236807692661,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-31,0.9934352253936856,0.9944590397008144,1.019934372859005,0.9948407328093598,1.0008715904374337,1.0132729375210785,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-04-01,1.0140060264723052,1.014454067868806,1.0406597567324531,1.0127547530024763,1.019674753172839,1.0332776736204603,2016,Q2,-0.0001256942225221,-0.026040036562084,-0.6565499324749229,0.0473999207568416,-0.4661427241875288,0.0055957477022468,0.003269745283424,-0.7554529317535682,-0.893057958122573,-0.8868105923363178,-0.907723823761706,-0.907723823761706,-0.0113914175890839,-0.0378464253433975,0.0285445566696371,-0.1207537589867991
2016-04-04,1.000729619755858,1.002571597836085,1.0277071023598312,1.0006694838905568,1.006927488660358,1.0204074896175213,2016,Q2,-0.0001256942225221,-0.026040036562084,-0.6565499324749229,0.0473999207568416,-0.4661427241875288,0.0055957477022468,0.003269745283424,-0.7554529317535682,-0.893057958122573,-0.8868105923363178,-0.907723823761706,-0.907723823761706,-0.0113914175890839,-0.0378464253433975,0.0285445566696371,-0.1207537589867991
2016-04-05,0.990668785877415,0.9917620825874948,1.0168114622554163,0.9921967279611356,0.996975236829653,1.0096714881105104,2016,Q2,-0.0001256942225221,-0.026040036562084,-0.6565499324749229,0.0473999207568416,-0.4661427241875288,0.0055957477022468,0.003269745283424,-0.7554529317535682,-0.893057958122573,-0.8868105923363178,-0.907723823761706,-0.907723823761706,-0.0113914175890839,-0.0378464253433975,0.0285445566696371,-0.1207537589867991
