Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),매출액,총포괄손익,영업비용
2021-11-11,0.8802777777777778,0.8911111111111111,0.8886728395061728,0.894391774651903,0.8905613372392829,0.8897596566745898,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-12,0.883180987202925,0.8865173674588666,0.8815965874466788,0.904228758310427,0.8906939354932767,0.8829174419644036,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-15,0.8943430656934307,0.8905565693430657,0.8833637469586374,0.9202917152547292,0.8996509681607486,0.8857206149344108,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-16,0.9075868372943328,0.8970749542961609,0.8878884826325412,0.9361606987449602,0.9107101583675494,0.8915114180366577,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-17,0.8923280423280423,0.8724867724867725,0.8594503233392122,0.9207502508241908,0.8901652136617804,0.8652244326092948,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-18,0.9455801104972376,0.9156537753222836,0.8989871086556169,0.9684561511143897,0.9362311379239936,0.9070112591517392,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-19,0.9641143911439114,0.9223247232472324,0.90219864698647,0.975653345978916,0.9438737667674678,0.9120248076278548,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-22,1.0271317829457365,0.9715116279069768,0.9486757105943152,1.0203025012073297,0.9922499923922954,0.959510749830637,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-23,1.0573267326732674,0.9933663366336634,0.9708250825082508,1.0347947401492177,1.0125418406513065,0.9811221999121426,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-24,1.0538310412573677,0.987475442043222,0.9650949574328748,1.021814980596323,1.004147734089248,0.9743739467282436,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-25,1.0571428571428572,1.0001488095238096,0.9758101851851853,1.0261425701669964,1.0127647556609425,0.984615814933456,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-26,1.0448616600790517,0.999802371541502,0.9722496706192358,1.0180709106296464,1.0079267215014638,0.9814168237937744,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-29,1.02921568627451,0.9950980392156864,0.9650490196078432,1.0082522145008397,1.0000193732248486,0.9746609829416693,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-30,1.0347912524850895,1.0108846918489065,0.978860172299536,1.0182320003682948,1.0126081621305545,0.9886454396832568,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-12-01,1.0484662576687116,1.041564417177914,1.0062713019768237,1.0387685916783362,1.0376352092587098,1.016346556531201,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-12-02,1.0131474103585658,1.0179780876494025,0.9805610889774236,1.009710353070626,1.0097385566849375,0.9903810057986075,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-12-03,1.0088,1.02695,0.9841833333333334,1.01124934054227,1.0124648326550372,0.9945428992163048,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
