Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,예수부채,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,순이자손익,이자수익,이자비용,파생상품관련손익,영업이익(손실),당기순이익(손실),총포괄손익,순수수료손익
2023-10-04,1.0232642019837692,1.004283137962128,0.959452960625188,1.0138952167851476,1.003719550880523,0.9711040527598666,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-05,1.0218411552346571,1.0066335740072203,0.9617328519855596,1.012117505639363,1.004184917337266,0.9728991725769488,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-06,0.9952548330404218,0.9823813708260104,0.9382542472173404,0.9880840203096124,0.9798351694612152,0.9489810237935448,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-10,0.9932456140350876,0.9830263157894736,0.938391812865497,0.988832259650004,0.9802003355927484,0.9490434843190422,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-11,0.988471615720524,0.9811353711790392,0.9360698689956332,0.9873298121483955,0.9782133195649378,0.9467057735743256,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-12,0.978238341968912,0.973272884283247,0.927475532527346,0.9805647444017284,0.9703524453958065,0.9381736251566236,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-13,0.9666382978723403,0.9627234042553192,0.9161702127659574,0.9724909683678772,0.960473941381906,0.9270721788343332,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-16,0.9633136094674556,0.9594674556213018,0.9120456466610312,0.9721118873811035,0.9583617413899712,0.9233995094118892,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-17,0.970194750211685,0.964987298899238,0.915777589613322,0.9785293868791172,0.9637956881263812,0.9274234888247196,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-18,0.9557119205298014,0.9477235099337749,0.8979442604856511,0.9645385952090708,0.9477535259329812,0.9097538442869616,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-19,0.975503355704698,0.963758389261745,0.9124300894854586,0.9815789816285098,0.9642393307451976,0.9245238198649512,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-20,0.9825503355704698,0.9661912751677852,0.9148909395973156,0.9849282576960534,0.9676451087694644,0.9269984487218382,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-23,1.002988898377455,0.9850982066609736,0.9333902647309992,1.002120204065155,0.9864270027006152,0.9454711106061716,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-24,1.0095197255574615,0.9903087478559176,0.9395368782161236,1.005250649512137,0.9915467770597888,0.951180349811177,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-25,1.006655290102389,0.9861774744027304,0.9369027303754266,1.0000853487418837,0.9877591133992588,0.9480711266282958,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
2023-10-26,1.0204152249134948,1.0001730103806228,0.9518166089965396,1.0113951131275076,1.0012942798308906,0.962465571843176,2023,Q4,0.0208651018779533,0.0,0.0255285681977803,0.0313915096063914,1.4735839865850795,1.5026885937391063,0.0341461916625702,-0.0164804716939309,-0.0025182589690891,2.011463203798109,1.911935542440225,1.83601581869967,-6.408665876465165,1.4405102609682343,1.5026885937391063,1.8440438939528585,1.5026376001016906
