Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,이익잉여금,총포괄손익,영업비용,label
2016-01-04,1.0239285714285715,1.0333928571428572,1.054077380952381,1.0211450984115915,1.0306138304012165,1.0454330203017783,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.019642857142857073
2016-01-05,1.0136524822695034,1.0236702127659574,1.045390070921986,1.0113751283034207,1.021085035078401,1.0367717907222271,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.014184397163120588
2016-01-06,1.0145907473309608,1.0247330960854093,1.0476868327402136,1.0122517229485868,1.0223646192085925,1.0391344594984888,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.021352313167259718
2016-01-07,1.0234234234234234,1.0347747747747749,1.0591291291291292,1.0204699778335713,1.0319012787566637,1.0505274664259592,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.03963963963963968
2016-01-08,1.0194594594594597,1.0321621621621622,1.0573873873873874,1.0167481636820128,1.0288630617321888,1.0488704680744896,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.03603603603603611
2016-01-11,1.020108695652174,1.0348731884057971,1.0614432367149758,1.0182241563886123,1.0311733079680454,1.0527812666511307,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.04166666666666674
2016-01-12,1.0187272727272727,1.0363636363636364,1.0636060606060609,1.0179401006510127,1.0315970263176226,1.054753133520368,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.056363636363636394
2016-01-13,1.0095840867992767,1.028390596745027,1.0561784207353828,1.0101600358741596,1.0235244058399158,1.047423250734456,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.04520795660036159
2016-01-14,1.0170018281535649,1.036563071297989,1.0658744667885436,1.0173785106441238,1.0314417108174232,1.0569804340001532,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.05667276051188308
2016-01-15,1.0204419889502765,1.0406998158379377,1.0716697360343768,1.0203506458900085,1.0353217311694485,1.0626427740555138,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.057090239410681365
2016-01-18,1.0122710622710622,1.031227106227106,1.0637057387057387,1.012063537539872,1.0268109454452312,1.0549413172876705,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.04761904761904767
2016-01-19,1.019074074074074,1.038888888888889,1.073425925925926,1.0190707446920757,1.0345799601453811,1.0644768428324598,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.05555555555555558
2016-01-20,1.0375711574952562,1.0597722960151803,1.0972169512966476,1.0361710918067084,1.0543770119356035,1.0877598622387863,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.0815939278937381
2016-01-21,1.0269811320754716,1.0493396226415097,1.088364779874214,1.0247957956156462,1.043798474439442,1.0789268007586257,2016,Q1,-0.0367702760832908,-0.0099320487010111,-0.022980909983756,-0.0334288542817181,-0.028914902071671,0.0153661090243448,-0.7520500837044102,-0.6675074664876253,-0.6422813631014883,-0.638310632928482,-0.638310632928482,-0.0723057914875691,-0.0029703270287473,0.0692157846340033,0.0813721419573034,0.08490566037735858
