Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,보험계약자산,보험계약부채,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,차입부채,상각후원가측정금융자산,label
2024-03-06,0.9399419729206964,0.8613636363636363,0.7205996131528046,0.94001687233298,0.8735436883416957,0.762932988087751,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.2456479690522244
2024-03-07,0.9335849056603772,0.8538207547169812,0.7086792452830188,0.9320580629443151,0.8662012264672485,0.7526057821107539,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.27075471698113207
2024-03-08,0.9539486203615604,0.8743101807802093,0.7205042816365367,0.9509414341742726,0.8856550541910374,0.7669505328758957,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.1988582302568982
2024-03-11,0.9797284190106692,0.9017943743937924,0.7399612027158099,0.9749541509438712,0.9120893158348728,0.7889815012180029,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.16488845780795347
2024-03-12,1.0414358974358977,0.961025641025641,0.7872991452991454,1.0253239689145155,0.9678592238285384,0.8397302351843616,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.12410256410256415
2024-03-13,1.0298086606243706,0.9517119838872105,0.7778952668680765,1.0055129384990271,0.9550468575947668,0.830262357469176,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.12990936555891242
2024-03-14,1.0078973346495557,0.9430404738400788,0.7676209279368214,0.9882678929700984,0.9422680892323824,0.8199728243821569,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.12339585389930896
2024-03-15,1.0324924318869828,0.973915237134208,0.7895055499495459,1.008351378791706,0.9666923220150718,0.8434817586946184,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.10595358224016149
2024-03-18,1.0457818930041152,1.001646090534979,0.8094478737997256,1.0229597780998154,0.9869610881452964,0.8645607324616414,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.09979423868312753
2024-03-19,1.0754010695187166,1.0458288770053477,0.8455971479500891,1.0519058958499936,1.0235394640115778,0.902092204527224,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.09304812834224596
