Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,이자수익,영업비용,label
2016-01-04,1.023259782428365,1.0077528657992243,0.9697258892338644,1.0180173418045495,1.010483217732527,0.9701630127316588,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.0791126490176095
2016-01-05,1.0127190782254272,1.0001598996707948,0.9641843026597692,1.008206297634641,1.0023115838166663,0.9637791872085903,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.10047029314939648
2016-01-06,1.0327482849265883,1.0224750753350005,0.9875102850975614,1.0252515307941268,1.022470486312691,0.985915063790606,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.09309482592806306
2016-01-07,0.9874204541103496,0.9803652793199832,0.945575295784355,0.9833449234092122,0.979178229324436,0.9439573800609564,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.10429988130336565
2016-01-08,0.9872672971627676,0.9833560516138914,0.9474413855598524,0.9863731191529918,0.9811612551030812,0.9457952424241348,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.1104338170540261
2016-01-11,1.021017984067166,1.0222121515686369,0.9854024551193372,1.0196940091281614,1.0168823177704025,0.9825339659406253,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.07324810380193669
2016-01-12,0.986923892337,0.9900775056842622,0.954129027632684,0.9878770591282668,0.9841363941754326,0.9509439550235276,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.10769372580347814
2016-01-13,0.9896748830625308,0.9922944362383062,0.9571893463810932,0.9913248648714726,0.9870172425790806,0.9539678548163738,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.11864537173806011
2016-01-14,0.9880207694195609,0.990632669652718,0.9559681402626088,0.9904138691857628,0.9855140478559352,0.9526467254163576,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.06450944901214872
2016-01-15,0.9617892540427752,0.964550637156271,0.9311427826216558,0.9691733547949302,0.9616038412831084,0.9280659330233318,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.08955212758029663
2016-01-18,0.9459944038664196,0.9436654674951852,0.9108173746623546,0.9551551835719356,0.9437305722189934,0.9082115585262668,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.10771466986445732
2016-01-19,0.974924360980699,0.9688792011327222,0.9369885982562038,0.983138695711118,0.9707555930308548,0.9335112032101482,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.10596914822266934
2016-01-20,0.9899111198002828,0.9794436340120912,0.9477917807120442,0.9934747593065638,0.9814792339113384,0.9438522992155284,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.09036153637922217
2016-01-21,1.0266047303896673,1.0170580007969934,0.9868806046730896,1.0264620185922142,1.0179845322384535,0.9814089382281486,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.04851501394738278
2016-01-22,0.9844329503920352,0.9740285075753612,0.946633255848139,0.9851922330977418,0.9762881388525452,0.9408110927127564,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.04939868001106218
2016-01-25,0.9838015891268704,0.9682738461766736,0.9419737470108044,0.9818924739817564,0.971980135161613,0.9359876059773108,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.05498141567315329
2016-01-26,0.9780862452548956,0.960732930473666,0.93443373252174,0.976914723386714,0.9655958520953428,0.9287673773870272,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.06617814425117297
2016-01-27,0.990504552155329,0.971735523108948,0.9445840833833368,0.9882291966264828,0.9766515375466016,0.939102036757236,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,-0.04895881947685399
2016-01-28,1.054832685810143,1.037082110160707,1.009691615431889,1.0454674412508478,1.0390899732791974,1.0029948886401954,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,0.014258698043187579
2016-01-29,1.053184976704988,1.039649223234588,1.0147550976058346,1.0412878735987707,1.0398592996912766,1.007532098919488,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,0.012736726613557181
2016-02-01,1.0668822389105184,1.0635374753612328,1.0392304831098875,1.0546265758737454,1.059083021663027,1.0311287620184248,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,0.04241125971296844
2016-02-02,1.0783340267953732,1.0835004576849463,1.0609443566059191,1.0633923979187887,1.0742199816654332,1.051719186093852,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,0.07000083215444786
2016-02-03,1.066059649414306,1.079869984215336,1.0583773642380438,1.0504208841836968,1.065536535657096,1.0483330967276765,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,0.07987039960122955
2016-02-04,1.0581366995380317,1.0739170281410952,1.055727054322073,1.039820714058879,1.057687812928176,1.0450578864874664,2016,Q1,0.0222246639484728,0.0379125510055227,0.0378055488144832,0.0192038079105942,0.0328441526495866,0.0415372768475283,0.0400630401558441,-0.7264888599358551,-0.7390497183891704,-0.7392329541098934,-0.7370949143768951,-0.7370949143768951,-0.0976676040201062,0.0488550841873198,0.154555663066406,1.0810830281557422,0.05315540221114534
