Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,매출액,영업비용,label
2022-01-03,0.9813031161473088,1.0324362606232294,1.030700309638316,0.9991877960969,1.0193489875234456,1.0340725987920865,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.24362606232294615
2022-01-04,1.0227810650887574,1.068639053254438,1.0747041420118344,1.0356146640649442,1.0583591119921167,1.0765555944710454,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.17159763313609466
2022-01-05,1.085759493670886,1.1314873417721518,1.1462025316455695,1.088127633974162,1.1193261455986343,1.1451118026468337,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.11075949367088611
2022-01-06,1.118421052631579,1.159703947368421,1.1872854691075516,1.1072449708124057,1.1477801760689372,1.1823568566537552,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.08552631578947367
2022-01-07,1.0938110749185668,1.1304560260586318,1.1719453877607595,1.0788917660848751,1.1234390717106473,1.1637257142020423,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.0912052117263844
2022-01-10,1.1168350168350167,1.1525252525252525,1.207000561167228,1.0942679708982317,1.1457797702829144,1.1945730316815113,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.09090909090909094
2022-01-11,1.096655518394649,1.1312709030100334,1.1948672445566857,1.0711387947886255,1.1248635356242322,1.1789809033878078,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.03678929765886285
2022-01-12,1.0436893203883495,1.086893203883495,1.1530744336569578,1.0298421615540014,1.0799784942370838,1.13513397711531,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.032362459546925515
2022-01-13,1.0768707482993198,1.131122448979592,1.207749766573296,1.0674054765452334,1.1221361526934543,1.1853050332950197,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.006802721088435382
2022-01-14,1.0815331010452962,1.144425087108014,1.2326454033771106,1.0764502105189775,1.1351880845997695,1.2056844245683622,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.024390243902439046
2022-01-17,1.086021505376344,1.163799283154122,1.2629336579427874,1.0878036669307103,1.1516834205901054,1.2307553609336268,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.028673835125448077
2022-01-18,1.1044776119402986,1.1972014925373131,1.3089414040906575,1.1083696102095435,1.1799204277660975,1.270223520499871,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.0
2022-01-19,1.1328125,1.2365234375,1.363565340909091,1.1311740690618044,1.2127349090637614,1.3168961069729792,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.00390625
2022-01-20,1.0544117647058824,1.152205882352941,1.2782956932773109,1.052882550814047,1.1278813790956344,1.2301457009563803,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.007352941176470562
2022-01-21,0.983103448275862,1.0705172413793105,1.1954627949183303,0.9897982953985396,1.0523446323666594,1.1478628399761643,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.06896551724137934
2022-01-24,0.9716723549488054,1.051877133105802,1.1800635518418263,0.9833613577585156,1.0375987823473487,1.13089273806381,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.07167235494880542
2022-01-25,1.0265454545454546,1.1094545454545457,1.2529429892141757,1.039049160680337,1.0954378860445448,1.197103513089478,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.0036363636363636598
2022-01-26,1.0175182481751823,1.0972627737226277,1.2532238442822383,1.035051935675065,1.0899423405779027,1.193833167899043,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.03284671532846706
2022-01-27,1.07421875,1.15546875,1.3328776041666668,1.0882236529768357,1.1506787723550544,1.2672958047703868,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.11328125
2022-01-28,1.0773809523809523,1.154563492063492,1.3483465608465608,1.086315687730802,1.1528211057793285,1.276622572107626,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.15476190476190466
2022-02-03,1.0783132530120485,1.1475903614457832,1.358500669344043,1.0813303467521005,1.1508042690810885,1.2810939916746091,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.12048192771084332
2022-02-04,1.0086466165413537,1.0607142857142855,1.269110275689223,1.010000440831759,1.069886673377776,1.1918103922039345,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.05263157894736836
2022-02-07,1.048046875,1.0904296875,1.3162109375,1.0404620030399443,1.1010270866963403,1.2295393102331684,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.09765625
2022-02-08,1.023754789272031,1.0613026819923372,1.288441890166028,1.0167970867400498,1.0723114801097346,1.1983899371136777,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.08429118773946365
2022-02-09,1.041501976284585,1.084189723320158,1.3266798418972332,1.040048983425847,1.0960901112022925,1.2276069888761951,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.11857707509881421
2022-02-10,1.01484375,1.0634765625,1.3072916666666667,1.022795283506445,1.0753083909941308,1.205421853757918,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.09375
2022-02-11,1.018181818181818,1.06699604743083,1.3179841897233202,1.028573595423308,1.079664092238532,1.2117090770563197,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.12252964426877466
2022-02-14,0.9957198443579768,1.040272373540856,1.2925421530479897,1.0102801809886646,1.056867884658364,1.1858480188111429,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.16731517509727634
2022-02-15,1.0031372549019608,1.0407843137254902,1.2969934640522875,1.0148941363993456,1.0589465176633543,1.1880883977276135,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.16470588235294126
2022-02-16,0.9701886792452832,0.9973584905660378,1.2430188679245282,0.980851474999804,1.017176712462629,1.1380895046615016,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.08301886792452828
2022-02-17,0.9696629213483146,0.9876404494382024,1.2287141073657928,0.978321679953294,1.0086465700320322,1.1249079860279745,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.08239700374531833
2022-02-18,0.9296428571428572,0.9439285714285716,1.168095238095238,0.945099678664797,0.9654552801785576,1.07007622614108,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,0.017857142857142794
2022-02-21,0.9352313167259788,0.945017793594306,1.159608540925267,0.9523297314009778,0.9656386763169482,1.0639011522232331,2022,Q1,0.0303104907721043,-0.0275393434997305,-0.1160522170108487,0.0020778840340791,-0.1015439203379818,0.0042129058557018,-0.0985544266943927,0.0134107156542411,-36.47326482375431,-9.538110678535611,-2.922381549071273,-2.922381549071273,-0.0197446398334784,-0.0245805343975604,-0.0244859332597936,-0.017793594306049876
