Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),매출액,자본금,총포괄손익,영업비용,label
2024-07-12,0.997872340425532,1.0188265635074143,1.042434988179669,1.003192076482193,1.019278844853544,1.053511885568171,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.07156673114119927
2024-07-15,1.0002588996763755,1.0155339805825243,1.0458899676375404,1.0057992465792842,1.0210241417472363,1.055714564554701,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.05372168284789647
2024-07-16,0.9858142493638676,0.9943384223918575,1.0279474130619168,0.9906106016472904,1.0031553277895957,1.0363498637215178,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.09287531806615779
2024-07-17,0.9957665169980756,0.99903784477229,1.0364229206756468,0.9990762605461464,1.010423144580459,1.043516516056355,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.0737652341244387
2024-07-18,1.0351170568561874,1.0381270903010034,1.0801226309921963,1.0342377021418658,1.0485664585321794,1.0852973591027972,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.04214046822742479
2024-07-19,1.028333333333333,1.0311666666666666,1.0751777777777778,1.0251920171102304,1.040778738241478,1.0790016782476748,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.046666666666666634
2024-07-22,1.0481886534518114,1.053246753246753,1.1007290954659374,1.0418251557191396,1.0607100231058857,1.1028052455085464,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,0.007518796992481258
2024-07-23,1.0431117203564084,1.0529814941740918,1.1019076993374457,1.03655753164396,1.05755920598826,1.1023589071400937,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.03358464701850583
2024-07-24,1.0515994436717664,1.0643949930458971,1.1159712563745945,1.042295925402506,1.0660506904166025,1.114573486462601,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.010431154381084884
2024-07-25,1.0386316516931582,1.0552176917760885,1.1068762957843814,1.029301618807516,1.0537610479337352,1.1041118848319298,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.0262612301313061
